"artist_id","artist_name"
995444,"Peppe Soks"
661790,"MiZeb"
1297,"Jayo Felony"
54094,"Buta"
1402894,"YunB"
1885009,"Flavour Gang"
37917,"Fischmob"
17199,"Julius Myth"
10326,"Shades Of Culture"
139388,"Gifted"
1886,"Fat Boys"
17079,"Révolution Urbaine"
8540,"Le Le"
30641,"MGC"
356275,"Klub Des 7"
52860,"Elphomega"
11690,"Le Klub des 7"
608615,"SIKE"
12484,"D-Flame"
18222,"Eptos Uno"
278349,"Antifuchs"
17856,"Alpa Gun"
146334,"Bimbo Beutlin"
470131,"Killakikitt"
2022767,"Cooli"
1026945,"Grayera"
67595,"Godsmack"
148307,"<U+200B>drew the architect"
18236,"Shindy"
1648251,"TJ_beastboy"
179751,"Walid"
344891,"Patent Ochsner"
80616,"Bausa"
17974,"Karpe"
12776,"Max Herre"
25654,"Don Martin"
1046278,"Snelle"
626456,"Josylvio"
677165,"Dårlig Vane"
1449311,"LMEN PRALA"
120475,"Shadow Blow"
93650,"Jack The Smoker"
209018,"Maruego"
205219,"Beerseewalk"
456935,"Broederliefde"
182469,"Joey B"
1948,"X-Men"
73155,"Ismo"
320935,"Yunus Emre & Frekans"
11491,"Expression Direkt"
659218,"Haristone"
999739,"Miami Yacine"
24476,"3Plusss"
1029550,"BHZ"
33196,"W.E.N.A."
674393,"Istanbul Trip"
123483,"AL Kareem"
17681,"Dendemann"
155777,"Sansar Salvo"
25643,"Klovner I Kamp"
15170,"Orgi-E"
33690,"Mo’vez Lang"
1753,"Keny Arkana"
42456,"Ados"
1300995,"Klapse Mane"
80732,"3ème Oeil"
1341161,"Lil Lano"
51495,"Sjaak"
1964,"Le Rat Luciano"
555720,"KEZ"
61067,"Alien Ant Farm"
23079,"Punch Arogunz"
331307,"Sokrat St"
55782,"SFDK"
2061,"La Cliqua"
91048,"Juse Ju"
68002,"De Danske Hyrder"
185171,"D-Double"
73801,"Raggasonic"
31760,"Grogi"
1114898,"TIAVO"
1034363,"Riffi"
142052,"Kid de Blits"
578272,"Funktasztikus"
248360,"Idaly"
158953,"Djämes Braun"
15891,"Intouchable"
42270,"Dima Richman"
20892,"Killa Hakan"
1366,"Kuniva"
509332,"Venlo"
538757,"MRF"
49257,"TopGunn"
1021584,"Lord Gasmique"
563884,"Gionni Gioielli"
1361153,"Trippie Boi"
2249,"Ol’ Kainry"
25613,"Gatas Parlament"
1128747,"Isak Shorty"
982668,"Sin Davis"
1058683,"AK97"
435462,"Payy"
73347,"MC Stan"
196940,"Chima Ede"
2169,"Black Kent"
9305,"The Perceptionists"
3999,"Polo"
637919,"Benno Gut"
1429387,"2344"
280832,"MC Bomber"
161343,"Foyone"
354359,"Def Con Dos"
370170,"Grupo Exterminador"
664751,"Djonga"
15726,"Haikaiss"
1042963,"Homegrown Mafia"
1147558,"Paulo Londra"
137588,"Costa Gold"
221938,"Lil Supa’"
2095771,"Tiro Loko"
348829,"Alexis y Fido"
481225,"Gera MX"
628775,"Noriel"
506062,"Phoenix RDC"
633538,"TheGusT MC’s"
1911367,"Zeballos"
1196714,"KHEA"
1050259,"N.Hardem"
1092046,"Dfideliz"
1108933,"Junior Cally"
1116575,"La Gra$a"
1060778,"Bivolt"
15031,"Marcelo D2"
11568,"ConeCrewDiretoria"
654849,"Ayax"
325482,"Deal Pacino"
1274643,"Coqeéin Montana"
1186950,"NaBrisa"
672604,"Orochi"
18891,"Oriente"
1044151,"Kodigo"
650138,"Xamã"
551968,"<U+200B>xtinto"
466842,"Blunted Vato"
1159207,"Lluni"
674692,"FBC"
1260239,"Seven Kayne"
458352,"Farina"
56068,"Tego Calderón"
266214,"MC Igu"
279900,"Slow J"
1425,"Brandy"
47729,"Mecna"
626304,"TRIZ"
1001539,"Menestrel"
195384,"Lou X"
321747,"SDJ Crew"
1280565,"Mike Southside"
1136683,"Krawk"
1417714,"Sidoka"
44782,"Drik Barbosa"
1020438,"Aka Rasta"
59765,"Cartel MCs"
1055501,"No Rules Clan"
157097,"Mozart La Para"
140163,"Tássia Reis"
625138,"Brytiago"
14571,"Santa RM"
59298,"Porta"
1069146,"Duzz"
1100719,"ORTEUM"
1408643,"Franky Style"
15172,"Slim Rimøgrafia"
648870,"Sara Hebe"
55410,"Ñejo"
71401,"Cheb Rubën"
30139,"Héctor “El Father”"
1871,"Projota"
983359,"Fabio Brazza"
366830,"Fashion Piva"
72600,"Ñengo Flow"
1905988,"Raggio"
371356,"Trebol Clan"
1074158,"Big Soto"
92848,"Marcello Gugu"
650528,"Tio Edson"
51890,"Falsalarma"
15122,"Quinto Andar"
540112,"Lng/SHT"
28366,"DonCesão"
32132,"Yandel"
578169,"<U+0218>atra B.E.N.Z"
1119544,"VK MAC"
68774,"Mãolee"
26758,"Flowklorikos"
47640,"Dillaz"
10907,"Flex"
95110,"Caixa Baixa"
55578,"El Chojin"
54083,"3030"
545257,"X-Tense"
66588,"ProfJam"
1341645,"El Doctor"
1889136,"Yunk Vino"
642728,"Miky Woodz"
1536417,"Haitam"
327804,"Alcolirykoz"
1498291,"Elkay"
1297710,"Derian"
183365,"Seo2"
1319792,"Jovem Esco"
331312,"Angel & Khriz"
45562,"Jepe"
1060562,"Rap Plus Size"
86303,"Trilha Sonora do Gueto"
32887,"Hukos"
183638,"Salvaje Decibel"
1277816,"UCLÃ"
368572,"Fermín IV"
145047,"Royalistick"
491535,"MC Carol"
15196,"Rappin’ Hood"
1300946,"Subze"
458012,"Triple XXX"
571468,"Kill Mauri"
990785,"Lessa Gustavo"
42019,"Boss AC"
86296,"Conexão do Morro"
1154078,"Kamada"
147972,"Varrosi"
52020,"Juaninacka"
1895180,"Cumbia Trampa"
186522,"DJ Gruff"
1484667,"Mafia73"
88291,"Myztik"
484651,"Magic Magno"
75748,"Nikone"
56006,"Two Fingerz"
1119236,"Santiago Insane"
51267,"<U+200B>Pollo"
466068,"Eloy Polemico"
507903,"Remik González"
461475,"DJ Luian"
1543661,"El Meswy"
88362,"Logan Hate"
224298,"Tubaína"
1596662,"GENTE"
1804784,"SÃOCRIA"
500689,"Nex Cassel"
188138,"De Leve"
586305,"Kid MC"
327805,"Aerophon"
150394,"Gente De Zona"
15200,"Expressão Ativa"
1893598,"Beny Jr"
1054560,"Sgravo"
2255261,"Traw"
1038461,"AvenRec"
162199,"MCM"
1573890,"Derechos Reservados"
244638,"Día Sexto"
362012,"Cassis"
1547831,"Jaro Cristo"
1725163,"Vazz"
237125,"Tribo da Periferia"
225154,"Lívia Cruz"
23734,"Frankie hi-nrg mc"
1513842,"Tian vck"
1215003,"Easykid"
1195846,"Acru"
232863,"Visão de Rua"
1640758,"Swit Eme"
1162454,"Luisaker"
484762,"Gilberto daza"
1753562,"Lilmara"
2783,"Mr. Shadow"
359769,"Sud Sound System"
14318,"MK"
166715,"DJ Scuff"
24972,"Young Fathers"
546122,"Froid"
1882,"Brav"
651586,"Kemmler"
183940,"Leto"
1105813,"Tóy Tóy T-Rex"
621060,"RN"
1469048,"Hot e Oreia"
69518,"Le Gouffre"
32728,"YOGUTTENE"
16833,"Aketo"
1117800,"Black MC"
42514,"Myth Syzer"
1817377,"Moji x Sboy"
578322,"Killa Fonic"
56527,"Luccas Carlos"
1712086,"313"
47891,"Youssef Swatt’s"
27869,"Oster Lapwass"
20817,"L’Affreux Jojo"
1035209,"Retro X"
91828,"Nuttea"
1408127,"Mous-K"
15013,"Marcão Baixada"
1543782,"Cacahouete"
187536,"Xis"
62796,"Tekilla"
1320878,"Captaine Roshi"
12066,"Faf Larage"
1127732,"Cynthia Luz"
6749,"Daniel Shadow"
2004,"Rockin’ Squat"
208670,"Datin"
393198,"Gomez & Dubois"
2351,"2 Bal 2 Neg"
235806,"Bigy"
39828,"Rowjay"
175491,"Silek"
11792,"Tanya Morgan"
87884,"Nego Gallo"
15113,"Xará"
65122,"KT Gorique"
325285,"SonaOne"
1123158,"Skyzzy"
1406415,"B-NØM"
31086,"Farfadet"
17364,"Síntese"
327118,"S2EDY"
400316,"Juste Cause"
16333,"L’Skadrille"
126958,"Mafia Trece"
15199,"Ndee Naldinho"
332971,"Benny Adam"
1144818,"L’Allemand"
155421,"DUC"
1476500,"Victor Pooh"
41723,"T.Killa"
505118,"BFG"
1008113,"Ducon"
1002557,"SouthRap"
94363,"O Rappa"
150060,"La Méthode"
255544,"Dalsin"
1714851,"Narkonic"
643997,"Jonas de Lima"
149339,"P2olo"
353101,"Vulgaires Machins"
102559,"Ménage à 3"
33839,"ST x LIAM"
347133,"Simi"
1981074,"SASSA G"
1159568,"Pröst"
611000,"Gouap"
1475840,"La Sal"
493690,"Nefaste"
1003513,"Yagai"
7866,"Bigg Jus"
1135399,"Filosofia de Rua"
1041799,"Samsa"
435019,"Larry June"
2118477,"YungBoyMJ"
35599,"Saba"
712,"Viktor Vaughn"
1223820,"Big Shaq"
8790,"Molemen"
1337,"Afroman"
126,"Rakim"
704,"Fort Minor"
1843376,"Data Luv"
1257,"Brother Ali"
2048,"MC Lyte"
6520,"Horrorshow"
1424,"Rocko"
4419,"Cella Dwellas"
8260,"Onyx"
2555,"Krumb Snatcha"
147213,"Bobby Raps"
1322230,"Machine Girl"
594268,"NSG"
1094003,"SypSki"
1335,"Psycho Realm"
192403,"Das K-Element"
103052,"Dabbla"
1815,"Dolla"
628879,"Sik World"
636064,"93FEETOFSMOKE"
50175,"Hustle Gang"
17013,"Riz Ahmed"
5961,"Flight Distance"
977,"Masta Killa"
2175,"Grieves"
14624,"A$AP Twelvyy"
170,"Kurupt"
4421,"Jehst"
5214,"DJ Babu"
503,"EPMD"
3473,"GRIP"
13697,"The 49ers"
16863,"Zebra Katz"
12128,"Kinetics"
127,"Scarface"
9908,"South Circle"
8756,"Wu-Syndicate"
22180,"ICREW"
45380,"Lil Dre"
16061,"Mikill Pane"
145918,"Corey Paul"
359427,"Bobaflex"
10919,"Trends of Culture"
1202997,"Dolla Dame"
4667,"Tragedy Khadafi"
1140975,"Josbros"
107243,"Dark Lo"
17456,"Majoe"
852,"Peter Fox"
1401364,"Nu51"
1940589,"Lange Frans & Baas B"
327731,"Rakede"
12338,"Bushido"
1189,"Blumentopf"
39194,"Flexis"
21751,"Sorgenkind"
52484,"Klumben"
61517,"DeoZ"
79037,"Pyrin"
183542,"Spezializtz"
20553,"Audio88"
13052,"Mach One"
78433,"Filter"
15927,"Lefa"
639890,"Jaffar Byn"
1034789,"La Zowi"
1030605,"Albert Dyrlund"
648590,"Vera Blue"
1229537,"CHVSE"
631063,"Larsiveli"
1006747,"Jordan Solomon"
243895,"Bea Miller"
1954403,"Larry 44"
513247,"L’anonyme"
28950,"Stu Bangas"
1921539,"Shooter Gang"
15149,"Ham Den Lange"
648796,"Kyyngg"
11586,"Ceza"
1165355,"Thomas Reid"
1176348,"Fhat.R"
1939487,"FILPER"
993100,"E.S.P."
24047,"Gloc-9"
21467,"Die Fantastischen Vier"
1557748,"Los Buenos Modales"
1630549,"Farfar"
10752,"Json"
1431571,"Barker"
1254419,"MC Sniper"
1556284,"Hermit and the Recluse"
21255,"Krisy"
1367165,"Master Soumy"
26057,"Ridan"
10660,"Swishahouse"
1976285,"7xvethegenius"
182801,"Panama Bende"
13098,"Loco Locass"
28578,"2 Bal"
14723,"Luidji"
1537622,"Houssein (FRA)"
1000269,"Maxenss"
2036,"Ideal J"
18196,"Dicidens"
1414976,"Shotas"
1514,"Milk Coffee and Sugar"
1082380,"Nusky & Vaati"
14944,"Manu Militari"
128414,"Primero"
671555,"USKY"
1232378,"La MG"
26713,"Rymz"
226954,"Keros-n"
185828,"Flenn"
21485,"Kalif Hardcore"
2396,"Alibi Montana"
1682235,"Lossa2Squa"
1634705,"Chily"
16511,"Bouchées Doubles"
20626,"James Deano"
1177470,"Vazco x Ramses"
32421,"Inglourious Bastardz"
11649,"Zesau"
30976,"Neg’ Marrons"
1458364,"Joyca"
29689,"Sans Pression"
1935,"Beat de Boul"
586690,"Refugees Of Rap"
984258,"Double Pact"
649082,"Noma (RTT Clan)"
5649,"Dubmatique"
909491,"Agression Verbale"
21249,"KoHndo"
1000264,"Accrophone"
232612,"Zeeph"
41622,"Sté Strausz"
223211,"L’uZine"
139419,"Jah Maaz"
646665,"Massa Moon"
2078841,"Tedax Max"
16057,"I.N.C.H."
561391,"Furlax"
27122,"Ichon"
651726,"Marty de Lutece"
1567302,"YOVO"
1276822,"Zed Yun Pavarotti"
43375,"Nord1g"
21052,"Stomy Bugsy"
262718,"Krim"
41291,"K-rip"
2073046,"Apollo (FRA)"
329402,"Bisso Na Bisso"
19243,"IV My People"
29693,"Yvon Krevé"
621652,"Warped"
12479,"Luni"
1002272,"Highsnob"
1604,"Travis Barker"
1706168,"MC Virgins"
550797,"Larry League"
992248,"Year of the Ox"
26256,"Chris Miles"
1169512,"<U+200B>Lentra"
7314,"Kwame"
16041,"Mez"
20441,"Moe Phoenix"
1463495,"Tebi Rex"
675135,"DADE"
392991,"Devontée"
2298710,"RUMR"
1225674,"Porridge Gang"
611274,"Freakso"
579474,"Putak"
23810,"Taham"
46327,"Kwesta"
987131,"MOB79"
1036415,"Darkovibes"
545339,"Plutonio"
507600,"Um Barril de Rap"
1045253,"Bob do Contra"
24194,"Férid El Extranjero"
667982,"Sairas T"
1753218,"Skorap"
208827,"Eevil Stöö"
269733,"LetoDie"
1056464,"Apocalipse 16"
51268,"Terra Preta"
1004509,"Ao Cubo"
188552,"All-Star Brasil"
41732,"A286"
681673,"Baco Exu do Blues"
1052471,"1Kilo"
576953,"50g"
28312,"KAP"
1243108,"Tópaz"
634387,"Diomedes Chinaski"
15067,"MV Bill"
699711,"Cintia Savoli"
369024,"Planta & Raiz"
357081,"Memmy Posse"
1017365,"Rare Kidd"
657056,"Disstinto"
647360,"SEITHÈN"
43290,"Bob Da Rage Sense"
357800,"DJ Alpiste"
86294,"Consciência Humana"
235759,"Yeis Sensura"
579536,"Guiados por Deus S.A."
558317,"Dj Neptune"
51811,"Liink"
367551,"Mariska"
2154336,"Ghymic"
367259,"Aspencat"
1137552,"GONDIM"
1992007,"Xany"
640323,"Rodrigo Zin"
356580,"PMMP"
380765,"9ice"
36230,"<U+041F><U+0438><U+043A><U+0430> (Pika)"
72734,"Khaled"
239255,"PRhyme"
342577,"Benash"
1247832,"Koba LaD"
87434,"Dibson"
1085634,"KILLY"
221396,"Foda C"
147487,"Soso Maness"
42955,"Black Marché"
1964648,"Joysad"
1292948,"47Ter"
994802,"Bramsito"
19541,"Anton Serra"
1617807,"Gianni"
1970,"Les Sages Poètes de la Rue"
21600,"Bastard Prod"
59635,"Zippo"
651153,"Cheu-B"
26715,"Souldia"
8659,"Jewel Usain"
332627,"KPoint"
94449,"Varnish la Piscine"
1987,"Daddy Lord C"
1079169,"Daba"
177533,"OPG"
272207,"Nusky"
35826,"Veence Hanao"
18140,"De Jeugd van Tegenwoordig"
17942,"Soklak"
1497622,"YZLA"
1908116,"So La Lune"
636085,"Hotel Paradisio"
670738,"Amir"
13310,"Taktika"
161768,"L’Armée des 12"
232346,"Kiff No Beat"
456941,"Aline"
383325,"Sëar Lui-Même"
1495787,"Lycos"
20813,"Mac Kregor"
16640,"Saïan Supa Crew"
12353,"OGB"
16508,"Blackapar"
30736,"Explicit Samouraï"
1460712,"Vendou"
662863,"Dah Conectah"
1149412,"KLN"
1662099,"Eden Seven"
35463,"Metek"
1653213,"Chinwvr"
592381,"Biwaï"
16172,"La Brigade"
1805115,"Cartel Madras"
11781,"Slim Dunkin"
25922,"Duzoe"
942,"House of Pain"
667,"Travie McCoy"
1110840,"Terror Reid"
1000448,"Higher Brothers"
1024052,"Sheck Wes"
1088633,"Lil Wop"
79069,"Pablo Skywalkin"
20757,"Fredo Santana"
327800,"Jimmy Wopo"
39313,"Burna Boy"
5144,"Demigodz"
14831,"Yung Nation"
16711,"Dax"
615747,"Jack Harlow"
628883,"Yung Bans"
48423,"Porchy"
559777,"Abhi the Nomad"
11038,"Typical Cats"
1017213,"Kris Wu"
15517,"Upper West"
1055971,"Ching"
1338480,"Sad Frosty"
276934,"Marty Baller"
31180,"Ballout"
28583,"Lucki"
2112,"Krizz Kaliko"
1545111,"RepliK"
1782300,"Boslen"
754660,"Shabazz PBG"
22609,"KAMI"
2010056,"637GODWIN"
12727,"Actual Proof"
1667387,"GlockBoyKari"
558190,"Danny Wolf"
4878,"Cyssero"
26316,"Fatoni"
3060,"St. Lunatics"
7174,"Kingpin Skinny Pimp"
191839,"Ali Bumaye"
2148742,"Jdot Breezy"
6296,"TobyMac"
470141,"Timatic"
2598,"Blackstreet"
1257005,"ALLBLACK"
36095,"Witt Lowry"
1523930,"Don Toliver"
1047975,"WiFiGawd"
11411,"YONAS"
1114703,"G$ Lil Ronnie"
148908,"Marc E. Bassy"
3617,"Kid Capri"
1842413,"Curly J"
5954,"Thi’sl"
16629,"Alex Wiley"
110701,"Dame D.O.L.L.A."
197704,"<U+200B><U+200B>wifisfuneral"
72917,"IndigoChildRick"
1176030,"Trapboy Freddy"
30592,"Black Dave"
658898,"Surf Gvng"
1061696,"Pepe Frantik"
1278885,"Tae Retro"
62375,"GASHI"
14317,"SAW"
1149115,"FMB DZ"
3615,"<U+200B>yU"
21809,"Manga Saint Hilare"
3010,"Curly"
15736,"Frenchie"
17502,"Charlee H."
12991,"Ski Beatz"
662353,"Go Yayo"
1200233,"Sleepy Hallow"
350540,"Diamond D & The Psychotic Neurotics"
1801143,"G2"
19673,"Joey Fatts"
1908341,"ShittyBoyz"
1791292,"ROBLOX (Game)"
9959,"Raptile"
2533,"Dr. Octagon"
539,"McGruff"
6975,"K-Otix"
5510,"Don Omar"
1959093,"StanWill"
3339,"Def Squad"
1631538,"Kody Lavigne"
1935150,"Dracooo"
1818,"Chevy Woods"
1478828,"83HADES"
11102,"Visionaries"
23152,"Rone"
984086,"Shadow Moses"
1131642,"Elcamino"
38870,"Snaga & Pillath"
1249360,"Ralfy the Plug"
2950,"Ellay Khule"
1867001,"BlueBucksClan"
1141,"Fiend"
1841,"Deep Puddle Dynamics"
593391,"1K Phew"
11373,"Specifics"
9696,"Vakill"
4006,"Sicx"
57980,"Alan Z"
9321,"Phanatik"
137092,"LoDeck"
2652,"Jazze Pha"
999903,"Dru Bex"
567920,"Bronko Yotte"
9068,"Noah23"
370791,"Spout"
3264,"Jermaine Dupri"
360360,"Koxie"
973652,"Dicht & Ergreifend"
52004,"Sho-Hai"
1301793,"Zombiez"
225437,"Zuukou Mayzie"
558054,"Maniak"
13898,"Kamelancien"
334195,"GPC"
57126,"El Payo Malo"
1087791,"Toosko"
18418,"Ul’Team Atom"
18832,"Die Firma"
24989,"Anodajay"
104809,"The Latin Kings"
583,"Saigon"
20279,"Der Asiate"
115707,"Nelick"
81704,"Clementino"
1008093,"Gianni Bismark"
5953,"Flame"
252353,"Ledé Markson"
65826,"Giaime"
1277631,"Frego"
628723,"Dave"
77644,"Nintendo"
14225,"Kevin Abstract"
353758,"Züri West"
1590398,"San Leo"
33010,"Metro Boomin"
575371,"Boef"
27132,"Kase.O"
1009184,"Carl Brave"
398601,"Quay Dash"
155599,"Swet Shop Boys"
7275,"Ion"
324667,"JID"
13416,"Sneakbo"
33064,"Devilman"
330855,"Enzo Dong"
340,"Pras"
337980,"Tourist LeMC"
232544,"16 Barre"
1146290,"Jared Anthony"
328822,"J Hus"
511290,"Nick Sick"
131710,"Melma & Merda"
71166,"Marvelous Mosell"
646703,"L’Elfo"
325800,"TRZ"
10440,"311"
578300,"Lancey Foux"
10537,"Sound Providers"
3070,"Tha Alkaholiks"
666827,"Innanet James"
1169100,"Oro Bianco"
356238,"Gemelli DiVersi"
1241155,"Carlo Corallo"
1104915,"Charlie Shulz"
655481,"Loop Therapy"
35788,"Cezinando"
1055779,"Vic Deal"
2135572,"Reptilian Club Boyz"
1105179,"Mike Lyte"
21244,"Pejmaxx"
71895,"BMC"
15171,"’T Hof Van Commerce"
610270,"Training Season"
2288460,"Mil"
34111,"Nesli"
1110385,"Ghostie"
1197018,"Jay Honest"
486883,"Cassidy_w"
571453,"Lord Madness"
65322,"Faberyayo"
33698,"KNLO"
294036,"DJ Myke"
342884,"Jasen"
39851,"Thundamentals"
373181,"Huga Flame"
1404159,"Tersø"
404641,"Asher Kuno"
72592,"Rapman"
1063960,"Doro Gjat"
21085,"Osdorp Posse"
273774,"The Sooper Swag Project"
2083525,"JeeC"
1480568,"Saze"
308031,"La Famiglia"
383208,"Governor Andy"
16007,"Lil Trill"
1240655,"TEC & Maine Musik"
1088915,"Sada Baby"
995172,"Bass Santana"
3420,"Big Gipp"
3623,"Big Mike"
1066895,"DaamCP"
1218608,"Don Flamingo"
24256,"Moonshine Bandits"
1412249,"Kenny Muney"
8880,"Cisco Adler"
60318,"Percy Keith"
4271,"Cadence"
69072,"Psymun"
1043352,"Vani"
1035058,"Danny B"
1133150,"Tunes"
47765,"Grip Grand"
2754,"Big Moe"
40355,"P-Square"
57682,"Esoterik"
1576,"Sims"
115759,"I.S"
614545,"Stinkin Slumrok"
19629,"Young Noah"
191021,"Adrian Stresow"
1015926,"RiverKinn"
1528404,"<U+200B>lil ricefield"
1665,"Machine Gun Kelly"
39249,"Randolph"
1048961,"DaBoii"
994678,"CMDWN"
546,"Loaded Lux"
635360,"Dopebwoy"
1012598,"A-Reece"
1847232,"Veeze"
547655,"Beast Coast"
1357331,"Shordie Shordie"
17938,"Fekky"
5980,"The Foreign Exchange"
1127156,"Lil Tecca"
41226,"Dreezy"
98293,"Redneck Souljers"
1028913,"Tee Grizzley"
45093,"Ice Prince"
251773,"Josh A"
797835,"Lil Dude"
133188,"A-F-R-O"
1952970,"Mad 283"
77258,"Pivot Gang"
1281720,"1TakeJay"
21690,"Outlaw"
1578520,"Warrenisyellow"
64242,"Peezy"
2313,"Guilty Simpson"
1345329,"Renni Rucci"
9477,"Problem"
15193,"ZelooperZ"
612438,"Chivv"
525111,"Bottleneck"
616102,"Jelani Blackman"
64881,"Bunk"
20257,"Ekoué"
1726656,"Gambi"
26390,"Marc Goone"
1426415,"42 Dugg"
569967,"Vale Lambo"
23267,"Kerser"
1193883,"Nicola Siciliano"
1123440,"JayDaYoungan"
244692,"Lujipeka"
2076,"Prince Ea"
34398,"MC Fitti"
1019159,"5Sang14"
664920,"Don Q"
152260,"Ledri Vula"
398764,"Osirus Jack"
1529742,"Jamie Ray"
793,"Lost Boyz"
646486,"Koi Child"
28906,"<U+200B>benny blanco"
2037,"Heavy Metal Kings"
17176,"Mr. Polska"
831,"Fat Trel"
1150785,"Global Dan"
2092,"Quasimoto"
1553661,"Deetox Vengeance"
673584,"Tiitof"
1203272,"Dellati"
1150921,"SippinPurpp"
662594,"$teven Cannon"
13533,"Dope D.O.D."
402,"Young Buck"
18865,"The Dynospectrum"
19249,"Kitty Kat"
26494,"Sam Sneak"
2074,"Dyme-A-Duzin"
384928,"Dillon Chase"
1191038,"James Colt"
619912,"Justin Stone"
440106,"Norsacce"
984307,"Laïoung"
14020,"Haroun"
27133,"Violadores del Verso"
988158,"Pins & Dimeh"
556,"Tony Yayo"
407883,"Hasan.K"
730,"Fashawn"
1122105,"Jafaris"
1250958,"Tsew The Kid"
644156,"24hrs"
12463,"Marteria"
3224,"Muja Messiah"
13498,"Prof"
140902,"Double Kanon"
496984,"Bekar"
1048935,"SOB X RBE"
21338,"Clear Soul Forces"
608249,"Lebeey"
2506,"Termanology"
1155612,"Jeunejoueur"
23136,"Jaysus"
1238265,"Yulian"
665076,"KDM Shey"
681864,"Lil AK"
30555,"The Uncluded"
481363,"Scuzz Twittly"
286,"Slim Thug"
1617695,"Kasher Quon"
1963962,"XoXo Grim"
72773,"LTo"
178028,"Joey Cool"
131043,"Big Dipper"
1961415,"FUREA"
1912261,"Pa Salieu"
157898,"R.A.U."
149879,"Raury"
26718,"Chevelle"
2480,"T-Nutty"
3138,"Antipop Consortium"
6005,"Freestyle Kingz"
1089083,"TUFFBOYS"
68661,"Rob Zombie"
227904,"Fedel"
1430365,"Daca"
200409,"Z’África Brasil"
1182697,"Mussa"
200887,"Bezerra da Silva"
1328948,"Militantes del Climax"
2298,"Doc Gynéco"
59247,"DJ Kayz"
43816,"Ian"
1014948,"Le 77"
1276493,"Enfants Terribles"
163726,"Okmalumkoolkat"
998180,"Sons of Aguirre"
635581,"Jo le Pheno"
1660463,"Tracy De Sá"
650046,"Haarp Cord"
276316,"Coal Chamber"
1580013,"Ashe 22"
229900,"Parazi<U+021B>ii"
1558927,"La Puta OPP"
1120806,"Junior Bvndo"
55331,"Letra"
77714,"Spider ZED"
38246,"Chimie"
83308,"Sick Morrison"
673841,"So Sama"
38244,"B.U.G. Mafia"
12680,"Grasu XXL"
263803,"Nimeni Altu’"
19835,"Dream Mclean"
41686,"Kazi Ploae"
1608697,"DirtyIceBoyz"
153423,"Vescan"
21184,"Triptik"
1039256,"Cool Caddish"
1339752,"ERIK OG"
49665,"Doddy"
1625969,"Noiseferatu"
58360,"Sr. Zambrana"
16336,"Demon One"
1681712,"Yonn"
50263,"Rui Veloso"
1120023,"Andy Luidje"
1345394,"Bhavi"
17530,"KDD"
85037,"Bozza"
59239,"Drex"
1765182,"Shaken"
21834,"Eddy Woogy"
452801,"Piezas & Jayder"
1118825,"Booss"
1491431,"Cam-ae"
71980,"Chester"
56490,"Mud Sun"
1950541,"Rodzy"
2172855,"YTL"
396069,"Santiuve"
7474,"Rod"
13876,"Raphael"
50055,"DJ Laser"
33735,"KLD"
181470,"Bw"
61600,"Quavo"
2079336,"<U+200B>ilyTOMMY"
6130,"Rasheeda"
1562769,"<U+0422><U+0438><U+043C><U+0430> <U+0411><U+0435><U+043B><U+043E><U+0440><U+0443><U+0441><U+0441><U+043A><U+0438><U+0445> (Tima Belorusskih)"
7470,"LIZ"
998716,"KESHORE"
626518,"<U+200B>mokuba"
1271158,"Shoda Monkas"
29499,"Brooke Candy"
1589555,"Xyciic"
42423,"Carns Hill"
2110,"Kutt Calhoun"
2322679,"Sebastian Rhodes"
359824,"Must"
1068969,"YUZI <U+0001F494>"
7431,"Play"
40093,"Grandma"
1392099,"Kelow LaTesha"
1211,"Christina Aguilera"
3542,"Bobby Brown"
36888,"Joey"
52862,"Hablando en Plata Squad"
1586354,"Nothin64"
54276,"Piezas"
2227921,"Lil Boomy"
1903968,"Big Zulu"
1250057,"<U+041C><U+043D><U+043E><U+0433><U+043E><U+0442><U+043E><U+0447><U+0438><U+0435> (Mnogotochie)"
32990,"Revolutionary Rhythm"
1857916,"Nick Bonin"
1942386,"Tenesha The Wordsmith"
1557,"Aaliyah"
1553158,"Polo G"
1224811,"Rod Wave"
580637,"Quinn XCII"
2438,"Whodini"
25528,"King Lil G"
909,"Erykah Badu"
148761,"Takeoff"
13346,"K. Michelle"
161762,"Eric B. & Rakim"
510617,"Tantskii"
31481,"Imran Khan"
168788,"M.I Abaga"
2651,"Tyrese"
209930,"Sybyr"
15049,"WZRD"
16681,"Tunji Ige"
28147,"Boogie"
1203,"Eyedea & Abilities"
1407493,"Jay Gwuapo"
239957,"Jackie Hill Perry"
487340,"<U+200B>nothing,nowhere."
490,"Uncle Murda"
1251,"Dem Franchize Boyz"
33699,"KAYTRANADA"
976131,"Bobby Bucher"
1600,"Wretch 32"
19946,"Hollohan"
180,"Outlawz"
16644,"Shahmen"
1570106,"Smiley_61st"
1552152,"El Hitta"
49470,"DJ ESCO"
56072,"Ghost"
139312,"Thaiboy Digital"
618194,"Soufian"
9561,"Qwel"
3800,"Bambino"
58,"Cormega"
154256,"Riky Rick"
2295,"213"
667296,"Shacke One"
1149867,"Tiny Meat Gang"
416,"Devin The Dude"
597515,"Ypo"
5624,"Mr Hyde"
9498,"Tear Da Club Up Thugs"
673389,"Skengdo"
21873,"Massive Töne"
1909677,"<U+200B>teeway"
